document_id,taxonomy_label_id,taxonomy_label,relevance_score,confidence_bin,similarity_score_global,similarity_score_sent,similarity_score_key,global_bin,local_bin,num_matching_sentences,num_sentences
astro_017,cosmology,Astrophysics > Cosmology,0.24148286879062653,low,0.0,0.48296573758125305,0.0,low,low,1,2
astro_017,voids,Astrophysics > Cosmology > Large-Scale Structure > Cosmic Voids,0.23749226331710815,low,0.0,0.4749845266342163,0.0,low,low,1,2
astro_017,cosmological_constant,Astrophysics > Cosmology > Dark Energy > Cosmological Constant,0.23532874882221222,low,0.0,0.47065749764442444,0.0,low,low,1,2
astro_017,accelerated_expansion,Astrophysics > Cosmology > Dark Energy > Accelerated Expansion,0.23252947628498077,low,0.0,0.46505895256996155,0.0,low,low,1,2
astro_018,galactic,Astrophysics > Galactic Astrophysics,0.3833645433187485,low,0.4907137155532837,0.47230085730552673,0.0,medium,low,1,2
astro_018,seyfert_galaxies,Astrophysics > Galactic Astrophysics > Active Galactic Nuclei > Seyfert Galaxies,0.393526154756546,medium,0.5248806476593018,0.472123920917511,0.0,medium,medium,1,2
astro_018,star_formation,Astrophysics > Galactic Astrophysics > Star Formation,0.44760372042655944,high,0.5366892218589783,0.5731939077377319,0.0,high,high,1,2
astro_018,quenching,Astrophysics > Galactic Astrophysics > Galaxy Evolution > Star Formation Quenching,0.4301856756210327,high,0.508786141872406,0.5550996661186218,0.0,high,high,1,2
astro_018,star_clusters,Astrophysics > Galactic Astrophysics > Star Formation > Star Cluster Formation,0.2734014391899109,low,0.0,0.5468028783798218,0.0,low,low,1,2
astro_018,triggered_sf,Astrophysics > Galactic Astrophysics > Star Formation > Triggered Star Formation,0.4163038969039917,medium,0.48417794704437256,0.5421010255813599,0.0,medium,high,1,2
astro_018,protostellar_evolution,Astrophysics > Galactic Astrophysics > Star Formation > Protostellar Evolution,0.25720322132110596,low,0.0,0.5144064426422119,0.0,low,low,1,2
astro_018,agn,Astrophysics > Galactic Astrophysics > Active Galactic Nuclei,0.25698521733283997,low,0.0,0.5139704346656799,0.0,low,low,1,2
astro_018,imf,Astrophysics > Galactic Astrophysics > Star Formation > Initial Mass Function,0.25309479236602783,low,0.0,0.5061895847320557,0.0,low,low,1,2
astro_018,stellar_streams,Astrophysics > Galactic Astrophysics > Milky Way Structure > Stellar Streams,0.3942300170660019,medium,0.4877028167247772,0.49583834409713745,0.0,medium,medium,1,2
astro_018,agn_feedback,Astrophysics > Galactic Astrophysics > Active Galactic Nuclei > AGN Feedback,0.3885126084089279,medium,0.4729234576225281,0.493271142244339,0.0,medium,medium,1,2
astro_018,agn_jets,Astrophysics > Galactic Astrophysics > Active Galactic Nuclei > Relativistic Jets,0.24515673518180847,low,0.0,0.49031347036361694,0.0,low,low,1,2
astro_019,red_giants,Astrophysics > Stellar Physics > Stellar Evolution > Red Giant Branch,0.4285586297512054,medium,0.541687548160553,0.5321047306060791,0.0,high,medium,1,2
astro_019,stellar,Astrophysics > Stellar Physics,0.3827387064695358,low,0.48003652691841125,0.4774554967880249,0.0,medium,low,1,2
astro_019,binary_stars,Astrophysics > Stellar Physics > Binary Stars,0.37933539152145385,low,0.4734276831150055,0.4746141731739044,0.0,medium,low,1,2
astro_019,asymptotic_giants,Astrophysics > Stellar Physics > Stellar Evolution > Asymptotic Giant Branch,0.23704354465007782,low,0.0,0.47408708930015564,0.0,low,low,1,2
astro_019,astro,Astrophysics,0.23606953024864197,low,0.0,0.47213906049728394,0.0,low,low,1,2
astro_019,eclipsing_binaries,Astrophysics > Stellar Physics > Binary Stars > Eclipsing Binaries,0.23300544917583466,low,0.0,0.4660108983516693,0.0,low,low,1,2
astro_019,hydrogen_burning,Astrophysics > Stellar Physics > Stellar Nucleosynthesis > Hydrogen Burning,0.4706035017967224,high,0.5516896843910217,0.6101931929588318,0.0,high,high,1,2
astro_019,helium_burning,Astrophysics > Stellar Physics > Stellar Nucleosynthesis > Helium Burning,0.4344803184270859,medium,0.49756649136543274,0.5704207420349121,0.0,high,medium,1,2
astro_019,gas_giants,Astrophysics > Planetary Science > Solar System Bodies > Gas Giants,0.41309840679168697,medium,0.5210291743278503,0.5135793089866638,0.0,medium,medium,1,2
astro_019,carbon_burning,Astrophysics > Stellar Physics > Stellar Nucleosynthesis > Carbon and Oxygen Burning,0.40453805923461916,medium,0.500041127204895,0.5090514421463013,0.0,medium,medium,1,2
astro_019,spectral_classification,Astrophysics > Stellar Physics > Stellar Atmospheres > Spectral Classification,0.3879973888397217,low,0.5010917782783508,0.47533971071243286,0.0,medium,low,1,2
astro_020,xray_binaries,Astrophysics > High-Energy Astrophysics > X-Ray Astronomy > X-Ray Binary Systems,0.38332017660140993,medium,0.4741929769515991,0.48212456703186035,0.0,medium,high,1,2
astro_020,xray_timing,Astrophysics > High-Energy Astrophysics > X-Ray Astronomy > X-Ray Timing,0.38245161473751066,medium,0.4760415554046631,0.4792782962322235,0.0,medium,high,1,2
astro_020,black_holes,Astrophysics > High-Energy Astrophysics > Black Holes,0.25188326835632324,low,0.0,0.5037665367126465,0.0,low,medium,1,2
astro_020,bh_shadows,Astrophysics > High-Energy Astrophysics > Black Holes > Black Hole Shadows,0.24198725819587708,low,0.0,0.48397451639175415,0.0,low,low,1,2
astro_020,bh_formation,Astrophysics > High-Energy Astrophysics > Black Holes > Black Hole Formation,0.23957908153533936,low,0.0,0.4791581630706787,0.0,low,low,1,2
astro_020,stellar_black_holes,Astrophysics > Stellar Physics > Compact Objects > Stellar-Mass Black Holes,0.23914632201194763,low,0.0,0.47829264402389526,0.0,low,low,1,2
astro_020,accretion_disks,Astrophysics > Galactic Astrophysics > Active Galactic Nuclei > Accretion Disk Physics,0.2364846169948578,low,0.0,0.4729692339897156,0.0,low,low,1,2
astro_021,axions,Astrophysics > Cosmology > Dark Matter > Axions and ALPs,0.42697404623031615,high,0.5551115274429321,0.520881175994873,0.0,high,high,1,1
astro_021,dark_matter,Astrophysics > Cosmology > Dark Matter,0.4031840950250626,medium,0.4950326979160309,0.5093485713005066,0.0,medium,medium,1,1
astro_021,white_dwarfs,Astrophysics > Stellar Physics > Compact Objects > White Dwarfs,0.2536713778972626,low,0.0,0.5073427557945251,0.0,low,low,1,1
astro_021,white_dwarf_formation,Astrophysics > Stellar Physics > Stellar Evolution > White Dwarf Formation,0.2331845760345459,low,0.0,0.4663691520690918,0.0,low,low,1,1
astro_022,molecular_clouds,Astrophysics > Galactic Astrophysics > Star Formation > Molecular Clouds,0.4117671996355057,low,0.5460447072982788,0.49590757489204407,0.0,medium,low,1,2
astro_022,magnetars,Astrophysics > Stellar Physics > Compact Objects > Magnetars,0.45630748271942134,high,0.5574005246162415,0.5781746506690979,0.0,high,high,2,2
astro_022,magnetic_fields_ism,Astrophysics > Galactic Astrophysics > Interstellar Medium > Interstellar Magnetic Fields,0.4077246129512787,low,0.5061964988708496,0.5117313265800476,0.0,medium,low,2,2
astro_022,star_formation,Astrophysics > Galactic Astrophysics > Star Formation,0.447561240196228,high,0.5281285643577576,0.5782453417778015,0.0,high,high,1,2
astro_022,cloud_collapse,Astrophysics > Galactic Astrophysics > Star Formation > Cloud Collapse,0.4417915344238281,high,0.5414146184921265,0.5587342977523804,0.0,high,high,1,2
astro_022,triggered_sf,Astrophysics > Galactic Astrophysics > Star Formation > Triggered Star Formation,0.2774595320224762,low,0.0,0.5549190640449524,0.0,low,low,1,2
astro_022,imf,Astrophysics > Galactic Astrophysics > Star Formation > Initial Mass Function,0.27284759283065796,low,0.0,0.5456951856613159,0.0,low,low,1,2
astro_022,disk_instability,Astrophysics > Planetary Science > Planetary Formation > Gravitational Instability,0.26987597346305847,low,0.0,0.5397519469261169,0.0,low,low,1,2
astro_022,star_clusters,Astrophysics > Galactic Astrophysics > Star Formation > Star Cluster Formation,0.41250655949115755,medium,0.4891667068004608,0.5315130949020386,0.0,medium,medium,1,2
astro_022,magnetic_fields,Astrophysics > Stellar Physics > Stellar Atmospheres > Stellar Magnetic Fields,0.41366181969642635,medium,0.5013375878334045,0.5265210866928101,0.0,medium,medium,1,2
astro_022,quenching,Astrophysics > Galactic Astrophysics > Galaxy Evolution > Star Formation Quenching,0.2475353628396988,low,0.0,0.4950707256793976,0.0,low,low,1,2
astro_023,nucleosynthesis,Astrophysics > Stellar Physics > Stellar Nucleosynthesis,0.26555946469306946,low,0.0,0.5311189293861389,0.0,low,low,1,2
astro_023,r_process,Astrophysics > Stellar Physics > Stellar Nucleosynthesis > Rapid Neutron Capture,0.25987350940704346,low,0.0,0.5197470188140869,0.0,low,low,1,2
astro_023,s_process,Astrophysics > Stellar Physics > Stellar Nucleosynthesis > Slow Neutron Capture,0.2597782611846924,low,0.0,0.5195565223693848,0.0,low,low,1,2
astro_023,agn,Astrophysics > Galactic Astrophysics > Active Galactic Nuclei,0.39850598871707915,medium,0.4713766872882843,0.5141859650611877,0.0,medium,medium,1,2
astro_023,supernova_remnants,Astrophysics > Galactic Astrophysics > Interstellar Medium > Supernova Remnants,0.40365021824836733,medium,0.5074037909507751,0.5028581619262695,0.0,medium,medium,1,2
astro_023,explosive_nucleosynthesis,Astrophysics > Stellar Physics > Stellar Nucleosynthesis > Explosive Nucleosynthesis,0.24364733695983887,low,0.0,0.48729467391967773,0.0,low,low,1,2
astro_023,galaxy_mergers,Astrophysics > Galactic Astrophysics > Galaxy Evolution > Galaxy Mergers,0.2371523231267929,low,0.0,0.4743046462535858,0.0,low,low,1,2
astro_023,seyfert_galaxies,Astrophysics > Galactic Astrophysics > Active Galactic Nuclei > Seyfert Galaxies,0.2367410957813263,low,0.0,0.4734821915626526,0.0,low,low,1,2
astro_023,accretion_disks,Astrophysics > Galactic Astrophysics > Active Galactic Nuclei > Accretion Disk Physics,0.2353275716304779,low,0.0,0.4706551432609558,0.0,low,low,1,2
astro_023,debris_disks,Astrophysics > Planetary Science > Planetary Formation > Debris Disks,0.2346656322479248,low,0.0,0.4693312644958496,0.0,low,low,1,2
astro_023,stellar_black_holes,Astrophysics > Stellar Physics > Compact Objects > Stellar-Mass Black Holes,0.43559308052062984,high,0.5304476022720337,0.5529175996780396,0.0,high,high,1,2
astro_023,intermediate_mass_bh,Astrophysics > High-Energy Astrophysics > Black Holes > Intermediate-Mass Black Holes,0.4109491020441055,medium,0.48470643162727356,0.5310743451118469,0.0,medium,medium,1,2
astro_023,primordial_black_holes,Astrophysics > Cosmology > Dark Matter > Primordial Black Holes,0.24909670650959015,low,0.0,0.4981934130191803,0.0,low,low,1,2
astro_023,black_holes,Astrophysics > High-Energy Astrophysics > Black Holes,0.38902474343776705,medium,0.4728335440158844,0.4943493604660034,0.0,medium,medium,1,2
astro_023,mass_metallicity,Astrophysics > Galactic Astrophysics > Galaxy Evolution > Mass-Metallicity Relation,0.24146772921085358,low,0.0,0.48293545842170715,0.0,low,low,1,2
astro_023,bh_shadows,Astrophysics > High-Energy Astrophysics > Black Holes > Black Hole Shadows,0.2312535047531128,low,0.0,0.4625070095062256,0.0,low,low,1,2
astro_024,hot_jupiters,Astrophysics > Planetary Science > Exoplanets > Hot Jupiters,0.41648840308189394,medium,0.5084644556045532,0.5278981328010559,0.0,medium,high,1,1
astro_024,thermal_emission,Astrophysics > Planetary Science > Planetary Atmospheres > Thermal Emission Spectra,0.4035277307033539,low,0.5008931756019592,0.5065195560455322,0.0,medium,low,1,1
astro_024,transmission_spectroscopy,Astrophysics > Planetary Science > Planetary Atmospheres > Transmission Spectroscopy,0.39435490071773527,low,0.49619418382644653,0.49099329113960266,0.0,medium,low,1,1
astro_025,weak_lensing,Astrophysics > Cosmology > Large-Scale Structure > Weak Gravitational Lensing,0.5144112586975098,high,0.6078550815582275,0.664109468460083,0.0,high,high,1,2
astro_025,galaxy_clustering,Astrophysics > Cosmology > Large-Scale Structure > Galaxy Clustering,0.4572133839130401,medium,0.5687760710716248,0.5731611251831055,0.0,high,medium,1,2
astro_025,dm_halos,Astrophysics > Cosmology > Dark Matter > Dark Matter Halos,0.4569988250732422,medium,0.5739688873291016,0.5696163177490234,0.0,high,medium,2,2
astro_025,hubble_tension,Astrophysics > Cosmology > Dark Energy > Hubble Tension,0.4303194463253021,low,0.5480668544769287,0.531798779964447,0.0,high,low,2,2
astro_025,dm_detection,Astrophysics > Cosmology > Dark Matter > Direct Detection Experiments,0.41466937661170955,low,0.5190243721008301,0.5179241299629211,0.0,medium,low,2,2
astro_025,dark_energy,Astrophysics > Cosmology > Dark Energy,0.415330958366394,low,0.5299519896507263,0.5126907229423523,0.0,medium,low,2,2
astro_025,redshift_surveys,Astrophysics > Cosmology > Large-Scale Structure > Redshift Surveys,0.403792130947113,low,0.4918489456176758,0.5124748945236206,0.0,medium,low,1,2
astro_025,dark_matter,Astrophysics > Cosmology > Dark Matter,0.45776022672653194,medium,0.5493133664131165,0.5859324336051941,0.0,high,medium,2,2
astro_025,dm_simulations,Astrophysics > Cosmology > Dark Matter > N-Body Simulations,0.44128108620643614,medium,0.531256914138794,0.563808023929596,0.0,high,medium,2,2
astro_025,wimps,Astrophysics > Cosmology > Dark Matter > Weakly Interacting Massive Particles,0.4674153387546539,medium,0.5482245683670044,0.6058959364891052,0.0,high,medium,2,2
astro_025,equation_of_state,Astrophysics > Cosmology > Dark Energy > Equation of State,0.24630022048950195,low,0.0,0.4926004409790039,0.0,low,low,1,2
astro_025,primordial_black_holes,Astrophysics > Cosmology > Dark Matter > Primordial Black Holes,0.24330484867095947,low,0.0,0.48660969734191895,0.0,low,low,1,2
astro_025,cosmological_constant,Astrophysics > Cosmology > Dark Energy > Cosmological Constant,0.23594669997692108,low,0.0,0.47189339995384216,0.0,low,low,1,2
astro_026,supernova_remnants,Astrophysics > Galactic Astrophysics > Interstellar Medium > Supernova Remnants,0.38322662115097045,medium,0.48297858238220215,0.47666609287261963,0.0,medium,high,1,1
astro_027,quenching,Astrophysics > Galactic Astrophysics > Galaxy Evolution > Star Formation Quenching,0.5802741765975952,high,0.71580970287323,0.7310625314712524,0.0,high,high,2,2
astro_027,star_formation,Astrophysics > Galactic Astrophysics > Star Formation,0.5151365041732788,medium,0.6305007934570312,0.6519725322723389,0.0,high,medium,2,2
astro_027,triggered_sf,Astrophysics > Galactic Astrophysics > Star Formation > Triggered Star Formation,0.48821603655815127,medium,0.5969383120536804,0.6182690858840942,0.0,high,medium,1,2
astro_027,star_clusters,Astrophysics > Galactic Astrophysics > Star Formation > Star Cluster Formation,0.48524274230003356,medium,0.6014344692230225,0.6096248030662537,0.0,high,medium,2,2
astro_027,cloud_collapse,Astrophysics > Galactic Astrophysics > Star Formation > Cloud Collapse,0.4545247137546539,medium,0.541739821434021,0.5840055346488953,0.0,high,medium,1,2
astro_027,molecular_clouds,Astrophysics > Galactic Astrophysics > Star Formation > Molecular Clouds,0.4513799786567688,medium,0.5476956367492676,0.574142575263977,0.0,high,medium,1,2
astro_027,protostellar_evolution,Astrophysics > Galactic Astrophysics > Star Formation > Protostellar Evolution,0.4476701319217682,medium,0.5532139539718628,0.5634118914604187,0.0,high,medium,1,2
astro_027,imf,Astrophysics > Galactic Astrophysics > Star Formation > Initial Mass Function,0.4305957734584808,medium,0.5307973027229309,0.5427131652832031,0.0,high,medium,1,2
astro_027,high_z_galaxies,Astrophysics > Galactic Astrophysics > Galaxy Evolution > High-Redshift Galaxies,0.2588511109352112,low,0.0,0.5177022218704224,0.0,low,low,1,2
astro_027,xray_clusters,Astrophysics > High-Energy Astrophysics > X-Ray Astronomy > Galaxy Cluster X-Ray Emission,0.2552511990070343,low,0.0,0.5105023980140686,0.0,low,low,1,2
astro_027,stellar_evolution,Astrophysics > Stellar Physics > Stellar Evolution,0.4257371544837951,low,0.5323728322982788,0.532050609588623,0.0,high,low,1,2
astro_027,white_dwarf_formation,Astrophysics > Stellar Physics > Stellar Evolution > White Dwarf Formation,0.42274957299232485,low,0.5468438863754272,0.5173928141593933,0.0,medium,low,1,2
astro_027,stellar_rotation,Astrophysics > Stellar Physics > Stellar Atmospheres > Stellar Rotation,0.2565261423587799,low,0.0,0.5130522847175598,0.0,low,low,1,2
astro_027,stellar,Astrophysics > Stellar Physics,0.255591481924057,low,0.0,0.511182963848114,0.0,low,low,1,2
astro_027,stellar_atmospheres,Astrophysics > Stellar Physics > Stellar Atmospheres,0.2434767484664917,low,0.0,0.4869534969329834,0.0,low,low,1,2
astro_027,main_sequence,Astrophysics > Stellar Physics > Stellar Evolution > Main Sequence Evolution,0.2406459003686905,low,0.0,0.481291800737381,0.0,low,low,1,2
astro_027,planetary,Astrophysics > Planetary Science,0.23538155853748322,low,0.0,0.47076311707496643,0.0,low,low,1,2
astro_028,pulsar_timing,Astrophysics > High-Energy Astrophysics > Neutron Stars > Pulsar Timing Arrays,0.45687131881713866,high,0.5364949107170105,0.591845691204071,0.0,high,high,1,2
astro_028,millisecond_pulsars,Astrophysics > High-Energy Astrophysics > Neutron Stars > Millisecond Pulsars,0.425293105840683,low,0.5322513580322266,0.53123539686203,0.0,high,low,1,2
astro_028,gravitational_waves_cosmo,Astrophysics > Cosmology > Early Universe > Primordial Gravitational Waves,0.247911274433136,low,0.0,0.495822548866272,0.0,low,low,1,2
astro_029,chemical_abundances,Astrophysics > Stellar Physics > Stellar Atmospheres > Chemical Abundances,0.44337259232997894,medium,0.47895893454551697,0.5993698239326477,0.0,high,medium,1,2
astro_029,mass_metallicity,Astrophysics > Galactic Astrophysics > Galaxy Evolution > Mass-Metallicity Relation,0.42739017903804777,low,0.49612072110176086,0.5571079254150391,0.0,high,low,1,2
astro_029,galactic_halo,Astrophysics > Galactic Astrophysics > Milky Way Structure > Galactic Halo,0.26791343092918396,low,0.0,0.5358268618583679,0.0,low,low,1,2
astro_029,chemical_evolution,Astrophysics > Galactic Astrophysics > Galaxy Evolution > Chemical Evolution,0.24510693550109863,low,0.0,0.49021387100219727,0.0,low,low,1,2
astro_029,s_process,Astrophysics > Stellar Physics > Stellar Nucleosynthesis > Slow Neutron Capture,0.46879328489303584,high,0.5521302819252014,0.6063084006309509,0.0,high,high,1,2
astro_029,ns_mergers,Astrophysics > High-Energy Astrophysics > Neutron Stars > Neutron Star Mergers,0.4471684157848358,high,0.4876549243927002,0.6017438769340515,0.0,high,high,1,2
astro_029,r_process,Astrophysics > Stellar Physics > Stellar Nucleosynthesis > Rapid Neutron Capture,0.4598605573177338,high,0.5312069058418274,0.6009969711303711,0.0,high,high,1,2
astro_029,neutron_stars,Astrophysics > High-Energy Astrophysics > Neutron Stars,0.4326362818479538,medium,0.4909813106060028,0.5706837773323059,0.0,high,medium,1,2
astro_029,ns_equation_state,Astrophysics > High-Energy Astrophysics > Neutron Stars > Equation of State,0.2550952434539795,low,0.0,0.510190486907959,0.0,low,low,1,2
astro_029,ns_cooling,Astrophysics > High-Energy Astrophysics > Neutron Stars > Neutron Star Cooling,0.24425435066223145,low,0.0,0.4885087013244629,0.0,low,low,1,2
astro_029,neutron_star_physics,Astrophysics > Stellar Physics > Compact Objects > Neutron Star Physics,0.23052474856376648,low,0.0,0.46104949712753296,0.0,low,low,1,2
astro_031,hii_regions,Astrophysics > Galactic Astrophysics > Interstellar Medium > HII Regions,0.44874518513679507,high,0.5472956895828247,0.5691129565238953,0.0,high,high,1,2
astro_031,ism,Astrophysics > Galactic Astrophysics > Interstellar Medium,0.4475643992424011,medium,0.5551807284355164,0.5620203614234924,0.0,high,medium,1,2
astro_031,cosmic_rays_ism,Astrophysics > Galactic Astrophysics > Interstellar Medium > Cosmic Ray Interactions,0.39024951457977297,low,0.5050288438796997,0.4774817228317261,0.0,medium,low,1,2
astro_031,dust,Astrophysics > Galactic Astrophysics > Interstellar Medium > Interstellar Dust,0.38039547204971313,low,0.48603251576423645,0.4691714346408844,0.0,medium,low,1,2
astro_031,molecular_gas,Astrophysics > Galactic Astrophysics > Interstellar Medium > Molecular Gas,0.23020613193511963,low,0.0,0.46041226387023926,0.0,low,low,1,2
astro_031,supernova_remnants,Astrophysics > Galactic Astrophysics > Interstellar Medium > Supernova Remnants,0.46736318469047544,high,0.5844042897224426,0.5840837955474854,0.0,high,high,1,2
astro_031,cloud_collapse,Astrophysics > Galactic Astrophysics > Star Formation > Cloud Collapse,0.23147079348564148,low,0.0,0.46294158697128296,0.0,low,low,1,2
astro_032,direct_imaging,Astrophysics > Planetary Science > Exoplanets > Direct Imaging,0.23889081180095673,low,0.0,0.47778162360191345,0.0,low,low,1,2
astro_032,dark_matter,Astrophysics > Cosmology > Dark Matter,0.2856159210205078,low,0.0,0.5712318420410156,0.0,low,high,1,2
astro_032,dm_halos,Astrophysics > Cosmology > Dark Matter > Dark Matter Halos,0.2810368537902832,low,0.0,0.5620737075805664,0.0,low,high,1,2
astro_032,wimps,Astrophysics > Cosmology > Dark Matter > Weakly Interacting Massive Particles,0.2789638340473175,low,0.0,0.557927668094635,0.0,low,medium,1,2
astro_032,dark_energy,Astrophysics > Cosmology > Dark Energy,0.24715736508369446,low,0.0,0.4943147301673889,0.0,low,low,1,2
astro_032,primordial_black_holes,Astrophysics > Cosmology > Dark Matter > Primordial Black Holes,0.23707064986228943,low,0.0,0.47414129972457886,0.0,low,low,1,2
astro_032,dm_simulations,Astrophysics > Cosmology > Dark Matter > N-Body Simulations,0.23146848380565643,low,0.0,0.46293696761131287,0.0,low,low,1,2
astro_034,s_process,Astrophysics > Stellar Physics > Stellar Nucleosynthesis > Slow Neutron Capture,0.45201174616813655,high,0.5284845232963562,0.5869327783584595,0.0,high,high,1,2
astro_034,nucleosynthesis,Astrophysics > Stellar Physics > Stellar Nucleosynthesis,0.44770737886428835,high,0.5157612562179565,0.5859580039978027,0.0,high,high,1,2
astro_034,r_process,Astrophysics > Stellar Physics > Stellar Nucleosynthesis > Rapid Neutron Capture,0.43916795849800105,medium,0.5163418650627136,0.568530797958374,0.0,high,medium,1,2
astro_034,explosive_nucleosynthesis,Astrophysics > Stellar Physics > Stellar Nucleosynthesis > Explosive Nucleosynthesis,0.26865363121032715,low,0.0,0.5373072624206543,0.0,low,low,1,2
astro_034,ns_mergers,Astrophysics > High-Energy Astrophysics > Neutron Stars > Neutron Star Mergers,0.40761917233467104,low,0.5093033909797668,0.5096563100814819,0.0,medium,low,2,2
astro_034,neutron_stars,Astrophysics > High-Energy Astrophysics > Neutron Stars,0.2316010445356369,low,0.0,0.4632020890712738,0.0,low,low,1,2
astro_035,white_dwarfs,Astrophysics > Stellar Physics > Compact Objects > White Dwarfs,0.45418325662612913,high,0.5701426863670349,0.5662809014320374,0.0,high,high,2,2
astro_035,white_dwarf_formation,Astrophysics > Stellar Physics > Stellar Evolution > White Dwarf Formation,0.43405340909957885,high,0.53258216381073,0.5485575199127197,0.0,high,high,2,2
astro_035,stellar_atmospheres,Astrophysics > Stellar Physics > Stellar Atmospheres,0.4165792644023895,medium,0.5198214054107666,0.5212656855583191,0.0,medium,medium,2,2
astro_035,spectral_classification,Astrophysics > Stellar Physics > Stellar Atmospheres > Spectral Classification,0.40525346994400024,low,0.491410493850708,0.5156606435775757,0.0,medium,low,1,2
astro_035,thermal_emission,Astrophysics > Planetary Science > Planetary Atmospheres > Thermal Emission Spectra,0.37840287685394286,low,0.48100730776786804,0.4682013690471649,0.0,medium,low,2,2
astro_035,ice_giants,Astrophysics > Planetary Science > Solar System Bodies > Ice Giants,0.23128703236579895,low,0.0,0.4625740647315979,0.0,low,low,1,2
astro_036,comets,Astrophysics > Planetary Science > Solar System Bodies > Comets,0.46664748191833494,high,0.5733389854431152,0.5892915725708008,0.0,high,high,2,2
astro_036,protoplanetary_disks,Astrophysics > Planetary Science > Planetary Formation > Protoplanetary Disks,0.2840178906917572,low,0.0,0.5680357813835144,0.0,low,medium,1,2
astro_036,debris_disks,Astrophysics > Planetary Science > Planetary Formation > Debris Disks,0.2688291370868683,low,0.0,0.5376582741737366,0.0,low,low,1,2
astro_036,solar_system,Astrophysics > Planetary Science > Solar System Bodies,0.2601328492164612,low,0.0,0.5202656984329224,0.0,low,low,1,2
astro_036,core_accretion,Astrophysics > Planetary Science > Planetary Formation > Core Accretion Model,0.2593610882759094,low,0.0,0.5187221765518188,0.0,low,low,1,2
astro_036,chromospheres,Astrophysics > Stellar Physics > Stellar Atmospheres > Chromospheres and Coronae,0.25561052560806274,low,0.0,0.5112210512161255,0.0,low,low,1,2
astro_036,accretion_disks,Astrophysics > Galactic Astrophysics > Active Galactic Nuclei > Accretion Disk Physics,0.25352469086647034,low,0.0,0.5070493817329407,0.0,low,low,1,2
astro_036,planet_formation,Astrophysics > Planetary Science > Planetary Formation,0.25157496333122253,low,0.0,0.5031499266624451,0.0,low,low,1,2
astro_036,planetary,Astrophysics > Planetary Science,0.24161018431186676,low,0.0,0.4832203686237335,0.0,low,low,1,2
astro_036,nucleosynthesis,Astrophysics > Stellar Physics > Stellar Nucleosynthesis,0.23933207988739014,low,0.0,0.4786641597747803,0.0,low,low,1,2
astro_037,bh_mergers,Astrophysics > High-Energy Astrophysics > Black Holes > Black Hole Mergers,0.26465046405792236,low,0.0,0.5293009281158447,0.0,low,low,1,2
astro_037,ns_mergers,Astrophysics > High-Energy Astrophysics > Neutron Stars > Neutron Star Mergers,0.42954370379447937,high,0.5131924152374268,0.5511719584465027,0.0,high,high,2,2
astro_037,gravitational_waves_cosmo,Astrophysics > Cosmology > Early Universe > Primordial Gravitational Waves,0.4003608494997024,medium,0.47493109107017517,0.5157630443572998,0.0,medium,high,1,2
astro_037,black_holes,Astrophysics > High-Energy Astrophysics > Black Holes,0.25288596749305725,low,0.0,0.5057719349861145,0.0,low,low,1,2
astro_037,intermediate_mass_bh,Astrophysics > High-Energy Astrophysics > Black Holes > Intermediate-Mass Black Holes,0.24390096962451935,low,0.0,0.4878019392490387,0.0,low,low,1,2
astro_037,stellar_black_holes,Astrophysics > Stellar Physics > Compact Objects > Stellar-Mass Black Holes,0.23796774446964264,low,0.0,0.4759354889392853,0.0,low,low,1,2
astro_037,neutron_stars,Astrophysics > High-Energy Astrophysics > Neutron Stars,0.43603775203227996,high,0.47416171431541443,0.5875784754753113,0.0,high,high,2,2
astro_037,millisecond_pulsars,Astrophysics > High-Energy Astrophysics > Neutron Stars > Millisecond Pulsars,0.2540437877178192,low,0.0,0.5080875754356384,0.0,low,low,2,2
astro_037,glitches,Astrophysics > High-Energy Astrophysics > Neutron Stars > Pulsar Glitches,0.2620859444141388,low,0.0,0.5241718888282776,0.0,low,low,2,2
astro_037,bh_formation,Astrophysics > High-Energy Astrophysics > Black Holes > Black Hole Formation,0.2296251505613327,low,0.0,0.4592503011226654,0.0,low,low,1,2
astro_037,ns_equation_state,Astrophysics > High-Energy Astrophysics > Neutron Stars > Equation of State,0.3031979501247406,low,0.0,0.6063959002494812,0.0,low,medium,1,2
astro_037,neutron_star_physics,Astrophysics > Stellar Physics > Compact Objects > Neutron Star Physics,0.44325356781482694,high,0.4753112494945526,0.6013203859329224,0.0,high,high,1,2
astro_037,s_process,Astrophysics > Stellar Physics > Stellar Nucleosynthesis > Slow Neutron Capture,0.29823386669158936,low,0.0,0.5964677333831787,0.0,low,medium,1,2
astro_037,r_process,Astrophysics > Stellar Physics > Stellar Nucleosynthesis > Rapid Neutron Capture,0.2845151126384735,low,0.0,0.569030225276947,0.0,low,medium,1,2
astro_037,ns_cooling,Astrophysics > High-Energy Astrophysics > Neutron Stars > Neutron Star Cooling,0.2584894299507141,low,0.0,0.5169788599014282,0.0,low,low,1,2
astro_039,cosmic_rays,Astrophysics > High-Energy Astrophysics > Cosmic Rays,0.5091321527957916,high,0.6106947064399719,0.6518474817276001,0.0,high,high,1,2
astro_039,uhecr,Astrophysics > High-Energy Astrophysics > Cosmic Rays > Ultra-High Energy Cosmic Rays,0.4856721520423889,high,0.5794183611869812,0.6236932873725891,0.0,high,high,1,2
